id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
7225	not	Hello, is that Cathy speaking?__eou__Yes, is that you, Allen?__eou__Yes, how are you doing?	Not bad.	Bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?	-57.28627014160156	-61.12025451660156	-7.160783767700195	-8.73146493094308	8	7	-77.03272664546967	-70.05346739292145	-3.0813090658187865	-2.8021386957168577	25	25	-324.3064297437668	-321.17604744434357	-4.56769619357418	-4.588229249204908	71	70	True	False
7242	not	Welcome, young man. No offence, but I haven't seen you here before.__eou__Of course, this is my first time here. My Mom has a membership here. Here is the card.__eou__Okay then. You are the younger customer here ever.	It's not so wise that you do not explore the children's market.	It's so wise that you do explore the children's market.	It's the marketing's fault, I suppose.What do you want to do?	-116.12591552734375	-117.48553466796875	-5.806295776367188	-6.526974148220486	20	18	-65.26977717876434	-61.19387888908386	-3.1080846275602068	-2.913994232813517	21	21	-496.43525326251984	-493.7583417892456	-4.639581806191774	-4.702460397992815	107	105	True	False
7248	not	What's your little caper? Come home so late! We are all worried about you.__eou__Oh, I am terribly sorry. But I was so captivated with the singer at the subway exit. So I forgot the time.__eou__Singing? At the subway exit? Oh, it sounds like someone needs some money.	Oh, no, the guy was a musician who just sang. He played the guitar and sang so many cool pop songs. Many people were drawn to his music and there was no hat on the floor. He sang for appreciation, but not for money.	Oh, no, the guy was a musician who just sang. He played the guitar and sang so many cool pop songs. Many people were drawn to his music and there was no hat on the floor. He sang for appreciation, but for money.	It is just pop song, you could have sung there too if you want it.	-205.69164335727692	-215.86003172397614	-3.6730650599513734	-3.924727849526839	56	55	-79.70037865638733	-77.77496361732483	-3.622744484381242	-3.5352256189693105	22	22	-620.7363669872284	-628.9981429576874	-3.928711183463471	-4.006357598456607	158	157	True	False
7251	not	I didn't expect to see you at this hour. You must have goofed off again.	Goofed off? Maybe, but I'm not a clock-watcher. I finished doing what I should do and then knock off an hour earlier.	Goofed off? Maybe, but I'm a clock-watcher. I finished doing what I should do and then knock off an hour earlier.	You'll be sorry if you the boss finds it out. He may probably give you the bag.	-168.22880291938782	-168.99899423122406	-4.673022303316328	-4.828542692320688	36	35	-100.77407932281494	-101.19191825389862	-4.030963172912598	-4.047676730155945	25	25	-368.8752039670944	-370.0323312282562	-4.289246557756912	-4.353321543861838	86	85	True	False
7260	not	I wonder how Sarah and Mat are.__eou__Don't you know they've already broken up?	I'm not surprised. She's a plain Jane.	I'm surprised. She's a plain Jane.	And he's so handsome.	-85.08697509765625	-86.80865478515625	-5.317935943603516	-5.78724365234375	16	15	-23.79712402820587	-21.56287717819214	-2.163374911655079	-1.9602615616538308	11	11	-263.18924283981323	-262.6766756772995	-4.699807907853808	-4.775939557769082	56	55	True	False
7265	not	I decided to go for this kind of life.	Try to keep cool. It's not an easy take.	Try to keep cool. It's an easy take.	I know. I always hope for the best and prepare for the worst.	-126.7433910369873	-123.7346773147583	-7.455493590411018	-7.733417332172394	17	16	-39.79281747341156	-42.77075529098511	-1.989640873670578	-2.1385377645492554	20	20	-252.83795630931854	-252.82050228118896	-4.770527477534312	-4.861932736176711	53	52	True	False
7274	not	Come on, you are left behind!__eou__Wow, I can't catch my breath. You are running too fast, honey.__eou__You just need more exercise.	Yes, but you need to slow down. This is jogging, not racing!	Yes, but you need to slow down. This is jogging, racing!	I don't care. I want to burn up my fat.	-82.54332077503204	-98.07923424243927	-3.9306343226205733	-4.903961712121964	21	20	-44.41093313694	-47.195563554763794	-2.4672740631633334	-2.621975753042433	18	18	-371.436559677124	-389.75163519382477	-4.319029763687489	-4.5853133552214675	86	85	True	False
7275	not	Honey, wait! I've sprained my ankle.__eou__Oh, my god, are you OK?	Of course not!	Of course!	Come on, sit down, and let me have a look.	-67.33113098144531	-69.52888488769531	-7.4812367757161455	-8.691110610961914	9	8	-22.785572052001953	-23.07988429069519	-1.2658651140001085	-1.2822157939275105	18	18	-248.67368495464325	-251.1442667245865	-4.214808219570225	-4.330073564217009	59	58	True	False
7293	not	Dad, I want to learn how to drive this summer vacation.__eou__That's a good idea. You'd better hurry up before they've filled all classes. Many people are learning how to drive now.__eou__I will get registered now at once. Do you know any training schools?	I am not sure. You can search for them on the Internet.	I am sure. You can search for them on the Internet.	OK. look, I've typed driver schools, and there are so many results coming out.	-73.91479468345642	-81.1243588924408	-3.8902523517608643	-4.506908827357822	19	18	-91.88971197605133	-87.64380657672882	-3.8287379990021386	-3.6518252740303674	24	24	-493.96861016750336	-496.9774349927902	-4.295379218847855	-4.359451184147282	115	114	True	False
7301	not	Do you believe in UFOs?__eou__Of course, they are out there.__eou__But I never saw them.	Are you stupid? They are called UFOs, so not everybody can see them.	Are you stupid? They are called UFOs, so everybody can see them.	You mean that you can them.	-111.91760444641113	-108.61676216125488	-5.087163838473233	-5.172226769583566	22	21	-52.29151701927185	-47.9536190032959	-4.3576264182726545	-3.9961349169413247	12	12	-341.46977031230927	-333.7907487154007	-4.809433384680412	-4.768439267362867	71	70	True	False
7302	not	Nice weather, honey!__eou__The days are getting longer!__eou__May and Daniel often like this kind of weather.	Yeah, they can enjoy themselves in the day time and it is not so hot.	Yeah, they can enjoy themselves in the day time and it is so hot.	Honey, how about taking them to the beach this weekend?	-103.62921071052551	-113.92974781990051	-4.7104186686602505	-5.4252260866619295	22	21	-42.14286923408508	-37.609301805496216	-2.341270513004727	-2.089405655860901	18	18	-356.4393209218979	-362.1803811788559	-4.629082089894778	-4.7655313313007355	77	76	True	False
7306	not	I heard that Ann had divorced.__eou__I suspect it's unavoidable.	Poor Ann. She did not love her husband at all.	Poor Ann. She did love her husband at all.	Yeah. She married him at her mother's bidding.	-98.54208374023438	-104.93936157226562	-5.796593161190257	-6.558710098266602	17	16	-51.94980752468109	-49.000659346580505	-3.246862970292568	-3.0625412091612816	16	16	-296.0027210712433	-299.4644173383713	-5.193030194232338	-5.347578881042344	57	56	True	False
7310	not	It's said that the government will clamp down on the new policy.__eou__Are you sure of that?	I am not certain about that.	I am certain about that.	They may have some difficulty in doing it.	-73.84796524047852	-73.81464004516602	-6.15399710337321	-6.710421822287819	12	11	-47.07465875148773	-45.92315912246704	-3.3624756251062666	-3.2802256516047885	14	14	-263.4695739746094	-262.242560505867	-4.622273227624726	-4.682902866176197	57	56	True	False
7311	not	Your husband is very helpful, isn't he?	Willing to help, maybe, but not as helpful as you think.	Willing to help, maybe, but as helpful as you think.	Really?	-105.23881912231445	-121.8436164855957	-5.261940956115723	-6.412821920294511	20	19	-19.44833278656006	-17.561912059783936	-2.7783332552228654	-2.5088445799691335	7	7	-195.53965759277344	-210.25803422927856	-4.547433897506359	-5.00614367212568	43	42	True	False
7317	not	Does Tom drink a lot?	Yes, he does. He of ten has had one to many. But I advised him not to drink too much, he just boasted that he had hollow legs and nobody had ever drunk him under the table.	Yes, he does. He of ten has had one to many. But I advised him to drink too much, he just boasted that he had hollow legs and nobody had ever drunk him under the table.	That's a problem. He has sort of Dutch courage and that will egg him on in doing anything.	-192.60266876220703	-201.4314432144165	-4.097929122600149	-4.378944417704707	47	46	-122.67791211605072	-118.55461764335632	-4.71838123523272	-4.559792986282935	26	26	-399.3949011564255	-404.023592710495	-4.698763543016771	-4.809804675124941	85	84	True	False
7325	not	Okay, can I ask you something direct?	Ha! It's not like you've ever been one to beat around the bush.	Ha! It's like you've ever been one to beat around the bush.	Fair enough. Give it to me straight. Did she bully you into this?	-91.79829549789429	-103.22695243358612	-4.172649795358831	-4.915569163504101	22	21	-71.45322406291962	-71.75619125366211	-3.4025344791866483	-3.4169614882696244	21	21	-247.43575358390808	-259.13950765132904	-4.266133682481174	-4.546307151777702	58	57	True	False
7343	not	Why are you cut up recently, Nancy?__eou__I’Ve just parted with my boyfriend.	Oh, cheer up. A boyfriend is not everything.	Oh, cheer up. A boyfriend is everything.	But I cannot forget him.	-87.61283135414124	-95.42392754554749	-5.475801959633827	-6.361595169703166	16	15	-22.56134033203125	-22.364262223243713	-2.0510309392755683	-2.0331147475676103	11	11	-277.7530424594879	-285.3670605421066	-4.959875758205142	-5.188492009856484	56	55	True	False
7346	not	It is difficult for old people to do away with old ideas.	So the reform can not be carried out well.	So the reform can be carried out well.	The government is making efforts to change situation.	-103.56777215003967	-106.08001732826233	-6.904518143335978	-7.577144094875881	15	14	-46.392149209976196	-40.7472357749939	-3.3137249435697282	-2.9105168410709927	14	14	-239.41815733909607	-236.24111652374268	-4.987878277897835	-5.026406734547717	48	47	True	False
7348	not	John hasn't got married up to now.__eou__Don't you know that he has been carrying a torch for Mary for years?__eou__Really? Does Mary know that?	Of course not.	Of course.	How silly John is.	-52.567352294921875	-55.504730224609375	-5.840816921657986	-6.938091278076172	9	8	-27.99671244621277	-28.687869429588318	-2.799671244621277	-2.868786942958832	10	10	-281.10704934597015	-284.7474250793457	-4.195627602178659	-4.314354925444632	67	66	True	False
7350	not	Linda, would you care for some candies or cookies?__eou__No, don't try to tend me. I'm becoming chubby, and I have to slender down.	You are not really chubby. You are actually thin enough.	You are really chubby. You are actually thin enough.	I don't think so. I know I've put on weight this winter.	-103.8671875	-100.53964233398438	-6.109834558823529	-6.283727645874023	17	16	-55.55896008014679	-56.853574991226196	-2.6456647657212757	-2.7073130948202953	21	21	-369.097754240036	-367.16779029369354	-4.501192124878488	-4.5329356826381915	82	81	True	False
7366	not	What’s your city like?__eou__It’s quite an interesting place to live. The best thing to do in my city is go shopping. There are several indoor and outdoor markets, department stores and shopping malls.__eou__Is the traffic bad in the city centre?	Not really. Cars are not permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	Really. Cars are permitted in several parts of city centre, especially in the main shopping areas. The public transport system is pretty good.	What about restaurants and entertainment?	-126.8371912240982	-130.59621810913086	-3.7305056242381824	-4.081131815910339	34	32	-36.38533806800842	-31.655716061592102	-3.307758006182584	-2.8777923692356455	11	11	-430.82356584072113	-429.9343967437744	-3.8812933859524428	-3.9443522637043524	111	109	True	False
7384	not	Is your city a historical place?	Not rally. 200 years ago, it was just a small insignificant village.	Rally. 200 years ago, it was just a small insignificant village.	How did it grow into such a large place?	-126.6778439283371	-131.77753722667694	-6.032278282301767	-6.27512082031795	21	21	-46.45741510391235	-39.145968437194824	-3.0971610069274904	-2.6097312291463215	15	15	-248.8885428905487	-246.74230313301086	-5.079358018174464	-5.03555720679614	49	49	True	False
7386	not	Hello! How are you.	Not too well! I’m just to the doctor. I haven’t been feeling too well over the last few days.	Too well! I’m just to the doctor. I haven’t been feeling too well over the last few days.	What have you got? A cough? A cold?	-148.20105016231537	-141.0888946056366	-5.11038104007984	-5.03888909305845	29	28	-46.77918183803558	-45.21680128574371	-2.923698864877224	-2.826050080358982	16	16	-259.82551515102386	-251.17726171016693	-4.558342371070594	-4.4853082448244095	57	56	True	False
