source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	own_context_win_per_token	candidate_weight_unnormalized	candidate_weight	candidate_weight_basis
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	38	35	300 pounds? You’ll have to buy something second-hand.	300 pounds? you’ll have to buy something second-hand.	300 pounds? You’ll have to buy something second-hand.\nSpeaker 2: Second-hand? How do you mean second-hand?\nSpeaker 1: Not newly-built homes or apartments, but old homes and flats.\nSpeaker 2: Old? What do you mean old?\nSpeaker 1	-20.654409408569336	-21.94931507110596	-1.4753149577549525	-1.5678082193647112	14	14	-21.94931507110596	-20.654409408569336	-1.5678082193647112	-1.4753149577549525	-1.294905662536621	-0.0924932616097586	False	True	False	0.2695338260811134	0.01168894972482779	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	39	36	300? That’s only 24,000 a year. I’d say the minimum for a two-bedroom flat would be 30,000 a year. 500 pounds a month minimum.	300? that’s only 24,000 a year. i’d say the minimum for a two-bedroom flat would be 30,000 a year. 500 pounds a month minimum.	300? That’s only 24,000 a year. I’d say the minimum for a two-bedroom flat would be 30,000 a year. 500 pounds a month minimum.\nSpeaker 2: I thought it would be more. I did rent a	-61.37224400043488	-60.64031529426575	-1.2785884166757266	-1.2633399019638698	48	48	-60.64031529426575	-61.37224400043488	-1.2633399019638698	-1.2785884166757266	0.7319287061691284	0.0152485147118568	True	True	True	0.3654619661847775	0.015849092528315924	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	40	37	300 a month! That’s quite a lot of money for rent.	300 a month! that’s quite a lot of money for rent.	300 a month! That’s quite a lot of money for rent.\nSpeaker 2: What’s your situation?\nSpeaker 1: I live with two other roommates in an apartment. The rent is split three ways. We pay 50 pounds a month each.\nSpeaker 2:	-17.23307704925537	-15.526494979858398	-1.0770673155784607	-0.97040593624115	16	16	-15.526494979858398	-17.23307704925537	-0.97040593624115	-1.0770673155784607	1.7065820693969729	0.1066613793373107	True	True	True	0.4898485098890227	0.021243398975650165	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	41	38	300 pounds? Are you kidding?	300 pounds? are you kidding?	300 pounds? Are you kidding?\nSpeaker 2: Not at all. In fact, I’ve made this budget by taking an in depth look at my finances.\nSpeaker 1: My goodness, I just assumed that you wanted something nice. A nice two bedroom house with a balcony overlooking the sea	-8.046874046325684	-8.135915756225586	-0.8940971162584093	-0.9039906395806206	9	9	-8.135915756225586	-8.046874046325684	-0.9039906395806206	-0.8940971162584093	-0.0890417098999023	-0.0098935233222113	False	True	False	0.5234866227366938	0.02270219253648577	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	42	39	300 pounds is way too much for the area.	300 pounds is way too much for the area.	300 pounds is way too much for the area.\nSpeaker 2: The area? Where is it?\nSpeaker 1: The area is central London, so you need to reduce your budget a little bit.\nSpeaker 2: Well, I’ll look at 200 pounds then.	-15.698598861694336	-15.191258430480955	-1.308216571807861	-1.2659382025400798	12	12	-15.191258430480955	-15.698598861694336	-1.2659382025400798	-1.308216571807861	0.5073404312133789	0.0422783692677815	True	True	True	0.36451361872686744	0.01580796527568737	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	43	40	300? That’s tight! You must be living in a basement.	300? that’s tight! you must be living in a basement.	300? That’s tight! You must be living in a basement.\nSpeaker 2: Yes, I am. So, do you have any idea what I can do?\nSpeaker 1: Well, we could just move in together.\nSpeaker 2: No, I’m not ready for	-26.08035945892334	-26.5694522857666	-1.6300224661827087	-1.6605907678604126	16	16	-26.5694522857666	-26.08035945892334	-1.6605907678604126	-1.6300224661827087	-0.4890928268432617	-0.0305683016777038	False	True	False	0.24565088178143726	0.010653211319527355	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	44	41	300? I think that’s too little. It’s not even enough to rent a small flat in town.	300? i think that’s too little. it’s not even enough to rent a small flat in town.	300? I think that’s too little. It’s not even enough to rent a small flat in town.\nSpeaker 2: I know that. But I was hoping to live at home.\nSpeaker 1: Why?\nSpeaker 2: I have a sister who lives in the same area	-28.30924129486084	-28.75518226623535	-1.1795517206192017	-1.198132594426473	24	24	-28.75518226623535	-28.30924129486084	-1.198132594426473	-1.1795517206192017	-0.4459409713745117	-0.0185808738072712	False	True	False	0.39008689485513026	0.01691700877983161	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	45	42	300 pounds! What! That’s hardly enough for anywhere. You need at least 500.	300 pounds! what! that’s hardly enough for anywhere. you need at least 500.	300 pounds! What! That’s hardly enough for anywhere. You need at least 500.\nSpeaker 2: Really? You don’t understand. It’s not the rent that’s expensive. The problem is that bills are going through the roof.\nSpeaker 1: You don’t have	-33.65866947174072	-33.3527307510376	-1.463420411814814	-1.4501187283059824	23	23	-33.3527307510376	-33.65866947174072	-1.4501187283059824	-1.463420411814814	0.305938720703125	0.0133016835088315	True	True	True	0.30319719055543326	0.013148838380103518	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	46	43	300 pounds? Isn’t that expensive?	300 pounds? isn’t that expensive?	300 pounds? Isn’t that expensive?\nSpeaker 2: I guess so, but I need a place with a bit of space and with some storage, and as far as I know, it’s very hard to find such a place in the city.\nSpeaker 1: What do you mean by	-9.922858238220217	-9.490568161010742	-0.9922858238220216	-0.9490568161010742	10	10	-9.490568161010742	-9.922858238220217	-0.9490568161010742	-0.9922858238220216	0.4322900772094726	0.0432290077209472	True	True	True	0.5004187760404512	0.02170180269965961	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	47	44	300 pounds? I don’t think there’s a house you could get for that anywhere. I’d recommend you try raising your budget.	300 pounds? i don’t think there’s a house you could get for that anywhere. i’d recommend you try raising your budget.	300 pounds? I don’t think there’s a house you could get for that anywhere. I’d recommend you try raising your budget.\nSpeaker 2: But that’s the most I can afford.\nSpeaker 1: Are you a full time worker? Do you have a full time job?\n	-43.92200374603272	-44.10405921936035	-1.514551853311473	-1.5208296282538052	29	29	-44.10405921936035	-43.92200374603272	-1.5208296282538052	-1.514551853311473	-0.1820554733276367	-0.0062777749423321	False	True	False	0.282498287267821	0.012251183182587937	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	48	45	300 pounds? You mean that much a month?	300 pounds? you mean that much a month?	300 pounds? You mean that much a month?\nSpeaker 2: Yeah, that’s all I can manage, and that’s not enough.\nSpeaker 1: Well, what’s wrong with your budget?\nSpeaker 2: It’s not much.\nSpeaker 1: Not much?	-15.137807846069336	-14.909031867980955	-1.2614839871724446	-1.2424193223317463	12	12	-14.909031867980955	-15.137807846069336	-1.2424193223317463	-1.2614839871724446	0.2287759780883789	0.0190646648406982	True	True	True	0.3731881789832505	0.016184157385583573	own_log_prob_per_token
only	discourse_particle	19	1602	only	h	How is your house hunting going?__eou__Not very well. I haven’t found anything within my price range yet.__eou__How much are you looking to spend?	I can only afford about 300 pounds a month.	I can afford about 300 pounds a month.	Looks like you’re not going to get more than a bedroom in a shared flat with that.		P_prime	I can afford about 300 pounds a month.	nucleus	base	0.9	1.0	20260416	701893346	50	50	200	49	46	300? That’s rather high for a private room.	300? that’s rather high for a private room.	300? That’s rather high for a private room.\nSpeaker 2: You mean I need to pay more?\nSpeaker 1: Yes. But if you can spend a bit more you can find a nice apartment.\n\nQuestion: How much can the second speaker afford to pay? Answer: 	-23.098989486694336	-21.82919788360596	-1.7768453451303334	-1.679169067969689	13	13	-21.82919788360596	-23.098989486694336	-1.679169067969689	-1.7768453451303334	1.269791603088379	0.0976762771606445	True	True	True	0.24112923825702787	0.010457119924993043	own_log_prob_per_token
